Index,Age,Overall,Weak Foot,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
810,25,78,3.0,15.0,12.0,14.0,27.0,13.0,12.0,21.0,12.0,36.0,22.0,44.0,47.0,45.0,74.0,48.0,21.0,63.0,32.0,71.0,15.0,19.0,26.0,12.0,52.0,13.0,46.0,16.0,20.0,15.0,80.0,73.0,71.0,77.0,80.0
819,24,78,3.0,15.0,12.0,12.0,26.0,13.0,13.0,11.0,12.0,25.0,21.0,41.0,37.0,37.0,62.0,43.0,19.0,74.0,43.0,55.0,17.0,33.0,19.0,15.0,42.0,31.0,59.0,20.0,11.0,12.0,82.0,76.0,60.0,76.0,85.0
827,27,78,3.0,15.0,17.0,14.0,33.0,19.0,11.0,10.0,14.0,32.0,21.0,41.0,45.0,43.0,75.0,24.0,18.0,62.0,34.0,68.0,15.0,36.0,16.0,12.0,16.0,19.0,62.0,10.0,12.0,10.0,77.0,76.0,74.0,77.0,81.0
849,26,78,3.0,10.0,14.0,21.0,25.0,10.0,16.0,15.0,13.0,23.0,20.0,50.0,54.0,65.0,76.0,65.0,31.0,76.0,47.0,77.0,16.0,27.0,21.0,10.0,55.0,13.0,44.0,21.0,17.0,13.0,81.0,76.0,65.0,74.0,80.0
863,30,78,3.0,11.0,14.0,15.0,35.0,12.0,13.0,12.0,11.0,33.0,12.0,49.0,53.0,38.0,75.0,45.0,22.0,49.0,28.0,65.0,15.0,22.0,22.0,12.0,44.0,15.0,58.0,16.0,11.0,14.0,80.0,76.0,77.0,77.0,78.0
871,35,78,3.0,12.0,13.0,18.0,56.0,11.0,22.0,25.0,38.0,54.0,41.0,58.0,54.0,63.0,73.0,62.0,22.0,81.0,41.0,69.0,17.0,40.0,23.0,16.0,69.0,23.0,64.0,15.0,18.0,19.0,78.0,77.0,85.0,75.0,78.0
877,31,78,2.0,21.0,11.0,9.0,37.0,11.0,13.0,20.0,11.0,39.0,21.0,44.0,43.0,50.0,75.0,48.0,24.0,64.0,33.0,62.0,11.0,34.0,15.0,12.0,38.0,23.0,58.0,20.0,12.0,13.0,79.0,73.0,75.0,78.0,81.0
882,32,78,2.0,13.0,11.0,13.0,39.0,13.0,16.0,19.0,12.0,33.0,21.0,37.0,40.0,54.0,74.0,30.0,22.0,62.0,34.0,71.0,16.0,35.0,21.0,13.0,55.0,12.0,65.0,14.0,16.0,18.0,82.0,73.0,72.0,78.0,80.0
920,32,77,3.0,20.0,10.0,15.0,40.0,12.0,21.0,18.0,22.0,46.0,25.0,51.0,52.0,70.0,75.0,57.0,25.0,66.0,38.0,79.0,17.0,33.0,29.0,19.0,55.0,12.0,65.0,26.0,13.0,12.0,76.0,75.0,67.0,80.0,78.0
926,37,77,2.0,15.0,15.0,14.0,23.0,13.0,15.0,12.0,13.0,19.0,25.0,50.0,52.0,56.0,71.0,53.0,30.0,76.0,27.0,64.0,14.0,40.0,20.0,12.0,59.0,41.0,59.0,19.0,14.0,15.0,80.0,72.0,60.0,77.0,83.0
937,26,77,3.0,9.0,12.0,12.0,26.0,11.0,15.0,13.0,16.0,23.0,22.0,36.0,38.0,40.0,74.0,42.0,21.0,72.0,31.0,67.0,15.0,26.0,13.0,10.0,34.0,22.0,32.0,16.0,17.0,9.0,76.0,77.0,71.0,72.0,79.0
954,34,77,3.0,13.0,9.0,10.0,29.0,12.0,11.0,14.0,16.0,24.0,12.0,44.0,44.0,56.0,74.0,32.0,19.0,73.0,37.0,78.0,12.0,35.0,23.0,14.0,63.0,15.0,52.0,12.0,9.0,10.0,75.0,69.0,82.0,80.0,81.0
956,23,77,3.0,12.0,13.0,13.0,29.0,15.0,19.0,14.0,17.0,25.0,17.0,40.0,46.0,69.0,69.0,40.0,22.0,61.0,42.0,68.0,11.0,34.0,20.0,11.0,28.0,24.0,55.0,14.0,17.0,18.0,82.0,72.0,78.0,74.0,77.0
961,27,77,3.0,15.0,14.0,14.0,39.0,13.0,20.0,12.0,19.0,44.0,12.0,37.0,34.0,38.0,74.0,29.0,25.0,48.0,43.0,69.0,19.0,25.0,12.0,10.0,42.0,24.0,57.0,20.0,18.0,15.0,74.0,79.0,75.0,77.0,75.0
977,30,77,3.0,13.0,10.0,14.0,38.0,10.0,25.0,11.0,11.0,40.0,26.0,60.0,60.0,67.0,70.0,63.0,23.0,70.0,40.0,68.0,12.0,30.0,25.0,12.0,50.0,19.0,50.0,18.0,13.0,16.0,78.0,74.0,67.0,75.0,81.0
988,34,77,3.0,14.0,12.0,15.0,32.0,12.0,16.0,15.0,13.0,31.0,22.0,42.0,44.0,44.0,75.0,47.0,22.0,71.0,43.0,76.0,14.0,38.0,22.0,7.0,37.0,23.0,65.0,10.0,13.0,14.0,76.0,79.0,61.0,79.0,72.0
1013,31,77,2.0,10.0,9.0,10.0,29.0,10.0,10.0,9.0,10.0,30.0,28.0,41.0,49.0,32.0,74.0,32.0,22.0,72.0,38.0,68.0,8.0,35.0,13.0,6.0,27.0,24.0,61.0,10.0,12.0,13.0,78.0,75.0,74.0,75.0,79.0
1024,29,77,2.0,12.0,15.0,16.0,34.0,14.0,14.0,16.0,12.0,29.0,19.0,49.0,61.0,58.0,67.0,50.0,14.0,74.0,38.0,61.0,12.0,29.0,27.0,17.0,43.0,12.0,62.0,22.0,22.0,15.0,77.0,76.0,68.0,79.0,78.0
1031,32,77,2.0,15.0,14.0,19.0,39.0,13.0,12.0,14.0,14.0,38.0,31.0,45.0,48.0,68.0,76.0,40.0,36.0,74.0,32.0,78.0,11.0,29.0,24.0,17.0,45.0,19.0,57.0,20.0,15.0,18.0,78.0,71.0,75.0,76.0,80.0
1053,30,77,3.0,18.0,14.0,11.0,37.0,15.0,24.0,16.0,15.0,34.0,20.0,49.0,52.0,68.0,75.0,60.0,12.0,75.0,38.0,59.0,12.0,57.0,15.0,18.0,65.0,14.0,64.0,22.0,15.0,15.0,73.0,74.0,74.0,79.0,81.0
1058,28,77,2.0,11.0,17.0,16.0,33.0,12.0,17.0,15.0,18.0,35.0,17.0,58.0,56.0,35.0,69.0,43.0,20.0,68.0,35.0,63.0,14.0,35.0,22.0,16.0,50.0,41.0,61.0,13.0,13.0,12.0,78.0,76.0,64.0,77.0,81.0
1059,28,77,3.0,11.0,16.0,17.0,14.0,14.0,17.0,15.0,14.0,13.0,15.0,49.0,54.0,66.0,69.0,44.0,17.0,75.0,31.0,52.0,17.0,15.0,16.0,14.0,42.0,25.0,57.0,15.0,12.0,11.0,78.0,77.0,68.0,74.0,79.0
1071,35,77,3.0,13.0,17.0,12.0,36.0,12.0,11.0,14.0,12.0,35.0,20.0,55.0,50.0,60.0,79.0,51.0,20.0,84.0,34.0,62.0,13.0,36.0,22.0,12.0,45.0,22.0,64.0,9.0,12.0,14.0,76.0,76.0,65.0,77.0,78.0
1075,29,77,3.0,20.0,12.0,13.0,42.0,19.0,17.0,21.0,20.0,38.0,25.0,57.0,64.0,70.0,73.0,65.0,26.0,81.0,41.0,54.0,13.0,21.0,16.0,11.0,55.0,12.0,54.0,21.0,14.0,13.0,79.0,76.0,76.0,74.0,78.0
1100,35,77,2.0,13.0,10.0,14.0,34.0,14.0,14.0,16.0,12.0,32.0,20.0,33.0,41.0,44.0,79.0,50.0,22.0,74.0,44.0,72.0,17.0,38.0,20.0,14.0,54.0,14.0,56.0,18.0,10.0,12.0,78.0,75.0,72.0,74.0,77.0
1112,25,77,2.0,12.0,14.0,13.0,26.0,13.0,15.0,19.0,17.0,27.0,14.0,48.0,48.0,43.0,67.0,40.0,25.0,57.0,42.0,80.0,14.0,28.0,21.0,18.0,46.0,25.0,62.0,17.0,20.0,17.0,76.0,79.0,70.0,78.0,79.0
1120,41,77,3.0,14.0,12.0,12.0,30.0,8.0,21.0,15.0,22.0,22.0,24.0,31.0,32.0,50.0,73.0,68.0,29.0,56.0,22.0,62.0,16.0,22.0,22.0,14.0,51.0,21.0,55.0,13.0,13.0,14.0,75.0,75.0,74.0,78.0,77.0
1140,32,77,3.0,15.0,12.0,19.0,31.0,16.0,10.0,14.0,17.0,32.0,18.0,47.0,50.0,65.0,71.0,42.0,25.0,75.0,34.0,56.0,11.0,19.0,23.0,16.0,48.0,16.0,57.0,21.0,10.0,12.0,76.0,68.0,75.0,77.0,83.0
1147,34,77,3.0,13.0,14.0,17.0,39.0,12.0,18.0,12.0,14.0,35.0,35.0,53.0,54.0,63.0,80.0,53.0,23.0,72.0,36.0,65.0,19.0,23.0,28.0,10.0,32.0,41.0,63.0,22.0,11.0,14.0,78.0,72.0,70.0,73.0,78.0
1158,25,77,2.0,18.0,15.0,14.0,30.0,17.0,17.0,12.0,21.0,20.0,20.0,42.0,48.0,50.0,76.0,40.0,19.0,65.0,34.0,72.0,18.0,20.0,18.0,17.0,55.0,11.0,32.0,14.0,19.0,15.0,78.0,76.0,68.0,75.0,79.0
1163,28,77,2.0,12.0,12.0,16.0,19.0,9.0,14.0,18.0,11.0,11.0,19.0,50.0,48.0,59.0,76.0,29.0,24.0,74.0,30.0,70.0,12.0,13.0,26.0,11.0,56.0,14.0,48.0,18.0,18.0,12.0,82.0,75.0,67.0,73.0,78.0
1199,31,76,3.0,20.0,13.0,20.0,29.0,20.0,15.0,24.0,19.0,38.0,23.0,42.0,47.0,41.0,68.0,30.0,19.0,53.0,23.0,81.0,17.0,38.0,21.0,14.0,44.0,19.0,62.0,18.0,16.0,18.0,74.0,76.0,73.0,78.0,78.0
1204,28,76,2.0,15.0,12.0,15.0,18.0,15.0,11.0,18.0,13.0,16.0,15.0,30.0,39.0,26.0,71.0,22.0,25.0,58.0,31.0,73.0,19.0,39.0,23.0,7.0,42.0,22.0,58.0,13.0,17.0,17.0,81.0,75.0,42.0,76.0,80.0
1212,34,76,2.0,35.0,15.0,13.0,23.0,17.0,14.0,25.0,20.0,28.0,13.0,59.0,43.0,57.0,73.0,46.0,24.0,65.0,44.0,65.0,12.0,28.0,18.0,12.0,44.0,25.0,56.0,20.0,11.0,15.0,74.0,76.0,78.0,73.0,78.0
1213,29,76,2.0,14.0,12.0,17.0,35.0,11.0,15.0,14.0,13.0,39.0,19.0,29.0,34.0,32.0,72.0,30.0,22.0,51.0,25.0,67.0,15.0,17.0,20.0,10.0,53.0,12.0,56.0,20.0,13.0,15.0,74.0,77.0,67.0,74.0,77.0
1225,30,76,3.0,10.0,8.0,25.0,39.0,9.0,15.0,14.0,17.0,35.0,17.0,32.0,48.0,30.0,70.0,28.0,21.0,67.0,37.0,82.0,19.0,40.0,30.0,6.0,48.0,23.0,53.0,20.0,15.0,16.0,76.0,74.0,69.0,75.0,78.0
1228,24,76,3.0,15.0,12.0,13.0,27.0,14.0,13.0,17.0,13.0,24.0,23.0,42.0,44.0,60.0,77.0,38.0,19.0,74.0,39.0,68.0,16.0,32.0,23.0,14.0,40.0,18.0,46.0,11.0,14.0,12.0,79.0,68.0,65.0,74.0,82.0
1248,30,76,3.0,11.0,18.0,18.0,29.0,7.0,16.0,11.0,14.0,41.0,22.0,49.0,48.0,58.0,79.0,28.0,38.0,75.0,33.0,79.0,17.0,38.0,12.0,9.0,42.0,15.0,64.0,19.0,12.0,11.0,77.0,69.0,68.0,74.0,78.0
1287,36,76,3.0,12.0,11.0,22.0,33.0,13.0,12.0,23.0,11.0,48.0,30.0,43.0,46.0,39.0,73.0,55.0,23.0,70.0,37.0,69.0,14.0,30.0,19.0,7.0,47.0,16.0,57.0,14.0,11.0,12.0,75.0,72.0,71.0,77.0,76.0
1294,40,76,3.0,11.0,17.0,10.0,27.0,19.0,18.0,19.0,18.0,26.0,23.0,55.0,45.0,53.0,68.0,51.0,19.0,68.0,31.0,55.0,19.0,40.0,19.0,10.0,49.0,20.0,60.0,11.0,12.0,11.0,76.0,74.0,66.0,82.0,76.0
1307,28,76,3.0,22.0,16.0,20.0,34.0,18.0,14.0,14.0,11.0,32.0,19.0,47.0,53.0,68.0,75.0,53.0,23.0,77.0,34.0,67.0,14.0,24.0,22.0,11.0,38.0,23.0,56.0,16.0,15.0,14.0,76.0,72.0,70.0,72.0,79.0
1349,29,76,3.0,24.0,14.0,10.0,31.0,19.0,13.0,25.0,15.0,35.0,14.0,35.0,43.0,40.0,72.0,47.0,23.0,65.0,34.0,70.0,11.0,35.0,19.0,13.0,45.0,25.0,57.0,19.0,15.0,11.0,75.0,77.0,76.0,74.0,76.0
1350,33,76,3.0,13.0,12.0,19.0,32.0,14.0,22.0,13.0,34.0,32.0,31.0,42.0,50.0,62.0,72.0,50.0,24.0,69.0,33.0,54.0,20.0,24.0,24.0,16.0,62.0,23.0,57.0,22.0,15.0,18.0,78.0,72.0,78.0,72.0,78.0
1354,35,76,2.0,17.0,14.0,14.0,33.0,17.0,11.0,11.0,17.0,37.0,32.0,48.0,46.0,58.0,70.0,61.0,37.0,75.0,27.0,61.0,15.0,28.0,23.0,18.0,58.0,25.0,58.0,20.0,11.0,17.0,75.0,73.0,73.0,78.0,77.0
1360,36,76,3.0,17.0,12.0,22.0,36.0,17.0,14.0,23.0,10.0,32.0,18.0,47.0,34.0,69.0,74.0,35.0,25.0,67.0,40.0,52.0,12.0,29.0,12.0,12.0,47.0,23.0,68.0,17.0,19.0,10.0,79.0,69.0,79.0,75.0,75.0
1364,28,76,3.0,18.0,16.0,20.0,32.0,13.0,19.0,18.0,19.0,52.0,33.0,41.0,35.0,31.0,74.0,44.0,39.0,63.0,30.0,69.0,19.0,26.0,13.0,10.0,39.0,25.0,57.0,11.0,13.0,14.0,78.0,73.0,67.0,74.0,77.0
1374,33,76,2.0,12.0,11.0,13.0,38.0,12.0,15.0,11.0,12.0,36.0,17.0,42.0,43.0,48.0,75.0,47.0,25.0,63.0,41.0,62.0,12.0,37.0,22.0,12.0,40.0,24.0,56.0,13.0,15.0,11.0,77.0,73.0,76.0,75.0,77.0
1383,31,76,3.0,17.0,13.0,12.0,35.0,13.0,14.0,24.0,12.0,40.0,18.0,58.0,55.0,57.0,75.0,65.0,22.0,77.0,43.0,74.0,12.0,40.0,26.0,14.0,41.0,21.0,56.0,22.0,14.0,15.0,80.0,71.0,68.0,72.0,79.0
1411,25,76,2.0,13.0,12.0,13.0,14.0,19.0,17.0,18.0,16.0,20.0,20.0,22.0,27.0,25.0,65.0,29.0,22.0,53.0,28.0,79.0,17.0,31.0,11.0,12.0,39.0,20.0,54.0,14.0,12.0,16.0,78.0,76.0,71.0,74.0,76.0
1426,27,76,1.0,10.0,13.0,10.0,26.0,15.0,16.0,13.0,11.0,24.0,19.0,28.0,37.0,19.0,72.0,20.0,14.0,40.0,35.0,82.0,12.0,36.0,21.0,13.0,42.0,16.0,58.0,11.0,17.0,15.0,76.0,75.0,72.0,74.0,77.0
1432,22,76,3.0,18.0,18.0,15.0,35.0,19.0,17.0,18.0,13.0,29.0,10.0,54.0,52.0,52.0,66.0,57.0,25.0,62.0,44.0,35.0,15.0,22.0,22.0,11.0,37.0,22.0,57.0,25.0,11.0,11.0,79.0,75.0,73.0,76.0,74.0
1454,30,76,5.0,19.0,13.0,13.0,27.0,19.0,20.0,10.0,19.0,19.0,33.0,32.0,35.0,32.0,70.0,42.0,36.0,59.0,29.0,80.0,12.0,43.0,22.0,13.0,44.0,22.0,56.0,11.0,13.0,12.0,72.0,76.0,64.0,77.0,78.0
1458,26,76,2.0,9.0,7.0,8.0,15.0,11.0,8.0,12.0,13.0,18.0,21.0,31.0,33.0,42.0,77.0,23.0,21.0,69.0,23.0,84.0,8.0,41.0,27.0,21.0,71.0,19.0,66.0,14.0,7.0,8.0,71.0,77.0,76.0,72.0,77.0
1460,30,76,3.0,33.0,22.0,18.0,17.0,21.0,17.0,21.0,20.0,18.0,23.0,55.0,50.0,71.0,68.0,47.0,24.0,69.0,42.0,78.0,18.0,40.0,28.0,11.0,64.0,17.0,63.0,10.0,16.0,18.0,76.0,77.0,77.0,76.0,74.0
1480,27,76,3.0,30.0,11.0,16.0,32.0,18.0,13.0,25.0,13.0,32.0,32.0,58.0,58.0,60.0,69.0,59.0,42.0,72.0,45.0,68.0,12.0,21.0,25.0,16.0,43.0,25.0,56.0,20.0,12.0,22.0,74.0,73.0,73.0,74.0,82.0
1493,28,76,2.0,20.0,11.0,16.0,32.0,16.0,11.0,18.0,16.0,37.0,18.0,31.0,40.0,32.0,73.0,33.0,20.0,40.0,37.0,75.0,14.0,27.0,20.0,13.0,55.0,26.0,45.0,22.0,12.0,16.0,76.0,74.0,74.0,76.0,77.0
1510,27,76,2.0,19.0,11.0,10.0,29.0,17.0,18.0,12.0,19.0,26.0,23.0,51.0,51.0,48.0,68.0,38.0,23.0,58.0,31.0,58.0,15.0,33.0,17.0,13.0,32.0,22.0,58.0,18.0,12.0,12.0,80.0,75.0,54.0,75.0,81.0
1518,26,76,3.0,16.0,16.0,14.0,32.0,19.0,19.0,17.0,17.0,30.0,33.0,37.0,35.0,36.0,70.0,34.0,38.0,70.0,30.0,67.0,18.0,24.0,13.0,18.0,45.0,22.0,60.0,12.0,13.0,14.0,79.0,69.0,70.0,75.0,80.0
1532,32,76,3.0,12.0,14.0,12.0,52.0,14.0,27.0,14.0,14.0,61.0,35.0,59.0,60.0,69.0,73.0,63.0,24.0,84.0,45.0,68.0,12.0,40.0,12.0,13.0,70.0,24.0,69.0,21.0,15.0,20.0,76.0,71.0,82.0,77.0,76.0
1544,19,76,3.0,15.0,8.0,12.0,25.0,12.0,11.0,14.0,15.0,26.0,15.0,33.0,26.0,36.0,76.0,22.0,22.0,56.0,32.0,61.0,7.0,22.0,19.0,11.0,60.0,19.0,56.0,22.0,13.0,11.0,74.0,71.0,76.0,77.0,79.0
1549,29,76,4.0,14.0,14.0,13.0,35.0,13.0,13.0,11.0,12.0,28.0,21.0,45.0,50.0,45.0,74.0,42.0,23.0,73.0,35.0,68.0,16.0,40.0,20.0,13.0,25.0,18.0,48.0,20.0,19.0,20.0,80.0,75.0,60.0,65.0,84.0
1556,24,76,3.0,15.0,16.0,11.0,34.0,11.0,15.0,12.0,12.0,35.0,24.0,43.0,41.0,60.0,67.0,54.0,26.0,81.0,33.0,57.0,15.0,16.0,21.0,16.0,61.0,23.0,57.0,18.0,14.0,10.0,77.0,74.0,70.0,75.0,77.0
1557,29,76,1.0,14.0,10.0,11.0,23.0,11.0,14.0,12.0,11.0,17.0,23.0,40.0,37.0,39.0,72.0,38.0,21.0,70.0,22.0,51.0,12.0,26.0,16.0,11.0,42.0,18.0,63.0,13.0,14.0,12.0,77.0,72.0,72.0,73.0,80.0
1588,34,75,2.0,9.0,9.0,10.0,28.0,12.0,11.0,18.0,10.0,28.0,21.0,57.0,57.0,50.0,64.0,30.0,22.0,68.0,25.0,63.0,11.0,38.0,25.0,12.0,64.0,23.0,63.0,18.0,9.0,9.0,78.0,71.0,69.0,79.0,74.0
1608,35,75,4.0,15.0,13.0,14.0,35.0,13.0,10.0,15.0,14.0,35.0,21.0,58.0,58.0,57.0,69.0,47.0,25.0,80.0,36.0,75.0,13.0,38.0,24.0,14.0,43.0,44.0,60.0,26.0,13.0,14.0,80.0,71.0,71.0,72.0,76.0
1613,34,75,2.0,12.0,10.0,12.0,20.0,11.0,12.0,20.0,10.0,20.0,25.0,41.0,46.0,58.0,75.0,48.0,20.0,69.0,32.0,60.0,14.0,42.0,15.0,8.0,58.0,29.0,59.0,23.0,10.0,13.0,76.0,70.0,77.0,75.0,75.0
1620,27,75,2.0,15.0,14.0,13.0,31.0,18.0,16.0,14.0,15.0,17.0,20.0,45.0,44.0,34.0,70.0,43.0,17.0,54.0,45.0,59.0,13.0,24.0,25.0,19.0,48.0,19.0,43.0,17.0,20.0,14.0,77.0,71.0,67.0,72.0,78.0
1621,23,75,3.0,14.0,9.0,13.0,41.0,8.0,15.0,13.0,11.0,43.0,28.0,44.0,42.0,39.0,70.0,40.0,27.0,57.0,33.0,59.0,12.0,31.0,19.0,9.0,48.0,37.0,46.0,13.0,12.0,12.0,76.0,71.0,72.0,70.0,83.0
1641,35,75,3.0,15.0,14.0,16.0,34.0,11.0,13.0,14.0,15.0,33.0,18.0,51.0,47.0,42.0,70.0,54.0,17.0,67.0,32.0,78.0,13.0,33.0,24.0,15.0,14.0,13.0,64.0,14.0,13.0,12.0,75.0,75.0,67.0,72.0,76.0
1642,27,75,2.0,12.0,14.0,13.0,32.0,18.0,14.0,13.0,12.0,31.0,22.0,49.0,46.0,46.0,71.0,34.0,21.0,57.0,27.0,68.0,19.0,12.0,20.0,10.0,43.0,17.0,63.0,28.0,19.0,19.0,74.0,76.0,61.0,73.0,79.0
1661,34,75,3.0,12.0,11.0,13.0,27.0,13.0,15.0,11.0,12.0,29.0,14.0,44.0,45.0,65.0,69.0,57.0,22.0,76.0,40.0,79.0,12.0,34.0,24.0,14.0,37.0,24.0,43.0,13.0,11.0,12.0,78.0,76.0,72.0,72.0,75.0
1668,36,75,3.0,13.0,11.0,10.0,25.0,10.0,13.0,11.0,12.0,24.0,23.0,43.0,31.0,31.0,70.0,23.0,21.0,63.0,41.0,49.0,14.0,31.0,10.0,12.0,45.0,22.0,60.0,20.0,19.0,17.0,76.0,71.0,63.0,76.0,76.0
1676,25,75,2.0,14.0,9.0,12.0,25.0,7.0,13.0,16.0,7.0,30.0,12.0,48.0,45.0,34.0,74.0,40.0,21.0,63.0,32.0,67.0,13.0,17.0,12.0,14.0,48.0,17.0,31.0,15.0,11.0,13.0,74.0,71.0,66.0,74.0,77.0
1684,32,75,3.0,7.0,9.0,47.0,24.0,7.0,7.0,15.0,15.0,25.0,22.0,38.0,46.0,36.0,72.0,37.0,23.0,60.0,23.0,75.0,15.0,27.0,9.0,14.0,41.0,22.0,38.0,20.0,12.0,15.0,75.0,74.0,68.0,74.0,77.0
1688,34,75,3.0,15.0,17.0,15.0,26.0,17.0,17.0,15.0,14.0,24.0,21.0,40.0,43.0,38.0,68.0,42.0,23.0,60.0,34.0,60.0,11.0,24.0,23.0,15.0,41.0,22.0,60.0,15.0,14.0,14.0,75.0,76.0,68.0,74.0,74.0
1704,35,75,3.0,11.0,11.0,13.0,31.0,12.0,11.0,10.0,15.0,23.0,23.0,35.0,37.0,37.0,66.0,28.0,24.0,63.0,28.0,69.0,12.0,35.0,18.0,15.0,44.0,22.0,59.0,11.0,11.0,11.0,78.0,74.0,65.0,76.0,74.0
1720,37,75,3.0,11.0,12.0,13.0,29.0,16.0,11.0,12.0,13.0,20.0,15.0,32.0,33.0,28.0,73.0,52.0,20.0,47.0,33.0,83.0,14.0,38.0,23.0,16.0,53.0,13.0,56.0,15.0,11.0,12.0,69.0,77.0,74.0,85.0,67.0
1744,28,75,2.0,12.0,11.0,12.0,15.0,13.0,15.0,11.0,20.0,26.0,25.0,46.0,50.0,43.0,66.0,39.0,36.0,64.0,25.0,69.0,11.0,23.0,22.0,13.0,41.0,15.0,54.0,11.0,11.0,14.0,79.0,70.0,76.0,71.0,78.0
1763,21,75,2.0,15.0,17.0,19.0,29.0,20.0,16.0,20.0,21.0,22.0,22.0,41.0,48.0,37.0,70.0,48.0,21.0,68.0,29.0,65.0,17.0,22.0,22.0,20.0,21.0,21.0,67.0,10.0,21.0,12.0,77.0,71.0,66.0,75.0,78.0
1766,31,75,2.0,13.0,18.0,13.0,32.0,19.0,22.0,19.0,17.0,38.0,13.0,36.0,37.0,49.0,69.0,35.0,38.0,53.0,29.0,60.0,16.0,41.0,21.0,13.0,56.0,23.0,41.0,15.0,12.0,13.0,77.0,73.0,66.0,75.0,76.0
1777,29,75,3.0,16.0,16.0,24.0,23.0,13.0,16.0,25.0,23.0,24.0,19.0,42.0,48.0,55.0,72.0,45.0,25.0,69.0,35.0,67.0,13.0,22.0,23.0,12.0,50.0,46.0,32.0,23.0,19.0,15.0,78.0,75.0,65.0,71.0,77.0
1780,31,75,3.0,11.0,12.0,14.0,29.0,10.0,8.0,12.0,11.0,41.0,23.0,40.0,41.0,48.0,65.0,51.0,34.0,41.0,29.0,68.0,10.0,21.0,22.0,14.0,58.0,17.0,55.0,13.0,18.0,13.0,75.0,76.0,81.0,76.0,72.0
1785,28,75,3.0,23.0,14.0,15.0,34.0,12.0,20.0,24.0,15.0,36.0,20.0,45.0,43.0,48.0,71.0,40.0,20.0,66.0,43.0,66.0,15.0,28.0,20.0,13.0,46.0,25.0,54.0,15.0,18.0,16.0,77.0,73.0,69.0,78.0,73.0
1789,36,75,2.0,19.0,17.0,11.0,28.0,11.0,18.0,13.0,12.0,18.0,22.0,52.0,55.0,25.0,75.0,30.0,24.0,70.0,40.0,72.0,11.0,32.0,23.0,17.0,30.0,35.0,56.0,17.0,13.0,13.0,75.0,69.0,69.0,80.0,75.0
1792,36,75,3.0,11.0,19.0,13.0,36.0,15.0,18.0,20.0,14.0,39.0,29.0,33.0,41.0,65.0,70.0,51.0,23.0,73.0,30.0,71.0,14.0,53.0,18.0,13.0,60.0,23.0,68.0,15.0,13.0,13.0,74.0,72.0,66.0,74.0,79.0
1798,27,75,2.0,12.0,13.0,24.0,32.0,11.0,11.0,24.0,12.0,33.0,28.0,43.0,49.0,48.0,71.0,42.0,14.0,70.0,41.0,68.0,11.0,27.0,15.0,12.0,11.0,19.0,55.0,14.0,14.0,13.0,78.0,69.0,67.0,69.0,83.0
1804,28,75,2.0,12.0,12.0,17.0,22.0,12.0,18.0,16.0,12.0,25.0,11.0,53.0,47.0,51.0,76.0,59.0,18.0,61.0,34.0,76.0,12.0,41.0,15.0,4.0,45.0,30.0,59.0,19.0,15.0,14.0,80.0,66.0,64.0,70.0,81.0
1822,23,75,3.0,12.0,5.0,14.0,26.0,9.0,8.0,11.0,13.0,20.0,11.0,48.0,50.0,30.0,74.0,33.0,21.0,72.0,27.0,58.0,6.0,20.0,7.0,8.0,40.0,13.0,37.0,16.0,14.0,14.0,77.0,71.0,64.0,73.0,78.0
1841,33,75,3.0,18.0,13.0,13.0,44.0,11.0,12.0,16.0,12.0,49.0,35.0,41.0,42.0,48.0,73.0,64.0,12.0,71.0,44.0,68.0,13.0,31.0,27.0,12.0,68.0,20.0,58.0,28.0,14.0,15.0,75.0,70.0,74.0,74.0,77.0
1848,37,75,2.0,11.0,11.0,12.0,25.0,14.0,12.0,12.0,13.0,22.0,22.0,34.0,40.0,45.0,72.0,45.0,24.0,70.0,30.0,64.0,11.0,40.0,22.0,13.0,60.0,24.0,59.0,18.0,17.0,14.0,77.0,74.0,68.0,73.0,76.0
1865,22,75,3.0,18.0,13.0,17.0,36.0,16.0,22.0,14.0,16.0,27.0,24.0,44.0,43.0,39.0,72.0,55.0,19.0,72.0,28.0,76.0,20.0,17.0,24.0,14.0,50.0,15.0,55.0,14.0,12.0,19.0,75.0,72.0,72.0,76.0,76.0
1870,34,75,2.0,12.0,14.0,14.0,34.0,13.0,13.0,14.0,19.0,26.0,14.0,52.0,51.0,48.0,73.0,36.0,23.0,71.0,36.0,72.0,17.0,32.0,22.0,10.0,32.0,16.0,53.0,12.0,14.0,13.0,73.0,71.0,71.0,76.0,75.0
1915,28,75,3.0,17.0,18.0,19.0,21.0,13.0,16.0,22.0,13.0,39.0,25.0,55.0,65.0,58.0,71.0,41.0,44.0,72.0,44.0,52.0,14.0,27.0,11.0,13.0,43.0,18.0,56.0,25.0,20.0,23.0,80.0,72.0,74.0,71.0,76.0
