Index,Age,Overall,Weak Foot,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
368,28,81,4.0,59.0,33.0,80.0,69.0,42.0,63.0,26.0,18.0,66.0,67.0,54.0,55.0,50.0,75.0,41.0,63.0,81.0,68.0,82.0,34.0,87.0,81.0,21.0,56.0,52.0,70.0,77.0,83.0,85.0,14.0,14.0,13.0,10.0,7.0
369,30,81,4.0,50.0,31.0,68.0,79.0,58.0,63.0,35.0,45.0,78.0,71.0,72.0,70.0,78.0,80.0,92.0,65.0,89.0,84.0,83.0,59.0,89.0,84.0,58.0,72.0,58.0,78.0,80.0,84.0,79.0,14.0,7.0,9.0,6.0,6.0
373,26,81,3.0,60.0,50.0,79.0,79.0,51.0,67.0,50.0,62.0,83.0,71.0,66.0,82.0,59.0,78.0,47.0,78.0,54.0,74.0,85.0,57.0,81.0,82.0,55.0,67.0,53.0,78.0,82.0,80.0,78.0,6.0,13.0,8.0,7.0,14.0
377,28,81,3.0,52.0,54.0,82.0,63.0,49.0,59.0,49.0,22.0,63.0,58.0,61.0,74.0,55.0,75.0,45.0,42.0,76.0,71.0,87.0,35.0,83.0,81.0,48.0,49.0,52.0,67.0,81.0,82.0,80.0,10.0,15.0,16.0,15.0,15.0
383,28,81,4.0,49.0,28.0,80.0,75.0,47.0,63.0,44.0,33.0,70.0,71.0,71.0,83.0,64.0,81.0,61.0,62.0,80.0,67.0,78.0,29.0,70.0,78.0,35.0,59.0,43.0,78.0,82.0,83.0,83.0,11.0,8.0,11.0,12.0,15.0
386,30,81,3.0,58.0,51.0,83.0,72.0,45.0,59.0,38.0,52.0,64.0,65.0,52.0,52.0,60.0,81.0,61.0,57.0,78.0,61.0,78.0,31.0,78.0,81.0,51.0,57.0,56.0,84.0,82.0,83.0,81.0,14.0,6.0,9.0,10.0,7.0
387,29,81,3.0,54.0,55.0,82.0,73.0,37.0,46.0,52.0,69.0,69.0,71.0,56.0,65.0,40.0,73.0,58.0,78.0,70.0,76.0,80.0,41.0,75.0,79.0,31.0,49.0,61.0,69.0,83.0,82.0,78.0,6.0,10.0,13.0,10.0,15.0
388,29,81,4.0,43.0,39.0,75.0,74.0,54.0,58.0,33.0,30.0,69.0,60.0,65.0,72.0,63.0,78.0,61.0,73.0,73.0,83.0,77.0,62.0,82.0,82.0,49.0,65.0,34.0,81.0,83.0,86.0,88.0,13.0,7.0,8.0,14.0,15.0
392,33,81,4.0,82.0,65.0,74.0,76.0,64.0,72.0,80.0,47.0,69.0,76.0,74.0,83.0,66.0,81.0,66.0,78.0,77.0,77.0,78.0,69.0,83.0,83.0,73.0,71.0,65.0,82.0,81.0,82.0,79.0,14.0,11.0,14.0,6.0,12.0
394,29,81,3.0,78.0,74.0,67.0,82.0,71.0,80.0,83.0,85.0,79.0,81.0,74.0,76.0,79.0,80.0,63.0,86.0,59.0,90.0,70.0,77.0,62.0,75.0,73.0,81.0,64.0,73.0,70.0,74.0,69.0,11.0,9.0,10.0,13.0,13.0
396,27,81,3.0,82.0,57.0,62.0,76.0,64.0,80.0,64.0,57.0,66.0,77.0,79.0,78.0,69.0,82.0,76.0,68.0,75.0,78.0,72.0,67.0,87.0,81.0,68.0,73.0,57.0,75.0,77.0,83.0,84.0,10.0,11.0,8.0,13.0,13.0
410,34,81,2.0,79.0,52.0,80.0,73.0,61.0,65.0,82.0,75.0,77.0,62.0,68.0,74.0,52.0,74.0,43.0,80.0,65.0,78.0,89.0,74.0,72.0,82.0,58.0,58.0,72.0,76.0,86.0,84.0,82.0,13.0,14.0,10.0,9.0,5.0
417,22,80,3.0,81.0,45.0,73.0,77.0,48.0,69.0,69.0,30.0,70.0,77.0,80.0,82.0,78.0,77.0,79.0,58.0,71.0,80.0,63.0,59.0,63.0,75.0,68.0,63.0,62.0,69.0,83.0,79.0,80.0,11.0,12.0,10.0,5.0,14.0
419,30,80,4.0,82.0,51.0,69.0,78.0,47.0,77.0,83.0,52.0,71.0,78.0,78.0,80.0,83.0,80.0,81.0,55.0,71.0,89.0,68.0,53.0,69.0,77.0,72.0,75.0,61.0,82.0,70.0,77.0,81.0,16.0,15.0,15.0,7.0,7.0
422,26,80,3.0,33.0,31.0,82.0,71.0,24.0,47.0,30.0,34.0,56.0,56.0,56.0,65.0,42.0,77.0,42.0,71.0,73.0,76.0,84.0,34.0,82.0,80.0,27.0,45.0,48.0,74.0,82.0,82.0,76.0,9.0,13.0,15.0,9.0,15.0
424,22,80,3.0,66.0,37.0,73.0,78.0,57.0,66.0,58.0,51.0,80.0,77.0,69.0,73.0,68.0,77.0,66.0,60.0,86.0,77.0,74.0,48.0,72.0,84.0,54.0,66.0,51.0,79.0,83.0,80.0,81.0,9.0,7.0,15.0,7.0,15.0
428,26,80,3.0,87.0,65.0,63.0,78.0,68.0,85.0,87.0,78.0,76.0,82.0,79.0,75.0,84.0,76.0,86.0,83.0,69.0,90.0,84.0,84.0,88.0,76.0,75.0,78.0,74.0,86.0,78.0,80.0,75.0,8.0,14.0,13.0,13.0,14.0
431,28,80,3.0,56.0,50.0,86.0,68.0,49.0,56.0,37.0,43.0,62.0,60.0,52.0,51.0,59.0,77.0,52.0,67.0,85.0,75.0,85.0,54.0,88.0,81.0,46.0,53.0,51.0,75.0,78.0,82.0,76.0,10.0,9.0,7.0,13.0,12.0
432,24,80,3.0,34.0,36.0,82.0,63.0,51.0,62.0,20.0,24.0,58.0,63.0,65.0,69.0,58.0,77.0,59.0,38.0,76.0,67.0,79.0,20.0,76.0,82.0,34.0,32.0,30.0,74.0,85.0,84.0,80.0,14.0,9.0,6.0,9.0,5.0
443,23,80,3.0,82.0,61.0,52.0,81.0,58.0,77.0,80.0,49.0,75.0,81.0,86.0,87.0,79.0,82.0,83.0,62.0,54.0,83.0,61.0,59.0,73.0,74.0,74.0,72.0,52.0,67.0,72.0,78.0,80.0,13.0,10.0,9.0,12.0,9.0
445,25,80,2.0,75.0,57.0,73.0,75.0,38.0,74.0,61.0,40.0,67.0,74.0,85.0,86.0,79.0,75.0,79.0,66.0,90.0,91.0,63.0,44.0,78.0,77.0,67.0,68.0,46.0,73.0,78.0,78.0,78.0,13.0,9.0,10.0,15.0,16.0
450,24,80,3.0,68.0,55.0,85.0,75.0,53.0,62.0,44.0,42.0,70.0,72.0,55.0,69.0,55.0,79.0,49.0,74.0,65.0,74.0,81.0,46.0,69.0,80.0,55.0,68.0,67.0,71.0,82.0,84.0,77.0,12.0,10.0,6.0,8.0,10.0
451,25,80,3.0,60.0,50.0,81.0,71.0,40.0,66.0,53.0,33.0,69.0,69.0,58.0,65.0,59.0,75.0,62.0,58.0,82.0,68.0,85.0,46.0,68.0,80.0,29.0,56.0,48.0,73.0,79.0,82.0,80.0,16.0,7.0,8.0,14.0,11.0
454,22,80,2.0,82.0,47.0,70.0,78.0,54.0,82.0,63.0,58.0,68.0,80.0,83.0,85.0,74.0,77.0,74.0,65.0,73.0,77.0,75.0,50.0,76.0,77.0,73.0,69.0,53.0,73.0,77.0,80.0,78.0,10.0,12.0,13.0,7.0,7.0
455,28,80,2.0,57.0,40.0,79.0,76.0,39.0,56.0,36.0,38.0,68.0,67.0,51.0,62.0,50.0,68.0,33.0,67.0,73.0,64.0,81.0,56.0,82.0,81.0,48.0,47.0,48.0,69.0,80.0,83.0,78.0,13.0,14.0,12.0,10.0,8.0
464,23,80,3.0,76.0,52.0,60.0,76.0,41.0,75.0,63.0,50.0,59.0,78.0,94.0,91.0,82.0,78.0,77.0,52.0,63.0,84.0,58.0,43.0,72.0,77.0,67.0,66.0,62.0,70.0,75.0,78.0,80.0,8.0,14.0,14.0,13.0,12.0
465,26,80,2.0,86.0,28.0,71.0,77.0,57.0,76.0,57.0,52.0,69.0,77.0,78.0,78.0,66.0,82.0,66.0,66.0,69.0,86.0,79.0,41.0,78.0,72.0,72.0,68.0,54.0,78.0,72.0,79.0,76.0,10.0,11.0,14.0,13.0,7.0
467,25,80,4.0,46.0,34.0,87.0,67.0,28.0,44.0,41.0,52.0,80.0,54.0,35.0,38.0,29.0,78.0,28.0,83.0,33.0,54.0,94.0,47.0,84.0,83.0,46.0,60.0,75.0,77.0,77.0,83.0,77.0,16.0,11.0,11.0,15.0,10.0
468,25,80,4.0,59.0,36.0,80.0,73.0,40.0,66.0,54.0,57.0,72.0,70.0,55.0,63.0,58.0,75.0,57.0,63.0,82.0,69.0,81.0,38.0,79.0,79.0,43.0,66.0,52.0,79.0,79.0,82.0,80.0,14.0,8.0,12.0,9.0,7.0
471,26,80,2.0,56.0,37.0,76.0,68.0,54.0,58.0,38.0,26.0,62.0,64.0,75.0,76.0,77.0,73.0,72.0,68.0,89.0,72.0,80.0,13.0,88.0,81.0,45.0,54.0,46.0,73.0,77.0,80.0,82.0,14.0,13.0,8.0,11.0,14.0
473,28,80,2.0,80.0,60.0,59.0,81.0,55.0,83.0,65.0,50.0,67.0,81.0,84.0,80.0,72.0,81.0,82.0,75.0,59.0,88.0,75.0,73.0,63.0,79.0,82.0,71.0,51.0,79.0,77.0,74.0,75.0,8.0,8.0,14.0,11.0,10.0
474,25,80,2.0,83.0,48.0,54.0,78.0,49.0,79.0,59.0,42.0,70.0,78.0,88.0,86.0,76.0,78.0,73.0,65.0,60.0,79.0,76.0,40.0,72.0,74.0,73.0,67.0,56.0,75.0,74.0,76.0,77.0,13.0,9.0,15.0,7.0,14.0
475,24,80,3.0,82.0,52.0,68.0,81.0,45.0,76.0,68.0,67.0,69.0,82.0,76.0,75.0,68.0,77.0,79.0,77.0,73.0,79.0,69.0,69.0,75.0,81.0,69.0,72.0,60.0,76.0,73.0,77.0,82.0,6.0,12.0,9.0,6.0,13.0
478,29,80,3.0,65.0,41.0,79.0,66.0,36.0,53.0,44.0,35.0,60.0,66.0,70.0,80.0,64.0,75.0,63.0,54.0,79.0,76.0,77.0,22.0,83.0,81.0,43.0,50.0,51.0,75.0,85.0,79.0,83.0,16.0,13.0,10.0,9.0,8.0
482,25,80,3.0,83.0,54.0,75.0,78.0,47.0,76.0,69.0,30.0,72.0,79.0,79.0,78.0,73.0,81.0,76.0,71.0,94.0,77.0,74.0,58.0,86.0,79.0,72.0,71.0,64.0,75.0,75.0,81.0,82.0,7.0,10.0,15.0,16.0,9.0
483,26,80,2.0,54.0,36.0,82.0,77.0,50.0,65.0,63.0,22.0,74.0,69.0,55.0,69.0,55.0,80.0,47.0,66.0,66.0,73.0,77.0,48.0,75.0,83.0,51.0,72.0,42.0,75.0,80.0,84.0,78.0,11.0,15.0,10.0,7.0,10.0
484,28,80,3.0,68.0,57.0,69.0,78.0,53.0,69.0,75.0,77.0,84.0,73.0,69.0,72.0,68.0,76.0,73.0,87.0,74.0,82.0,84.0,86.0,84.0,82.0,53.0,75.0,50.0,78.0,78.0,83.0,81.0,12.0,16.0,7.0,12.0,6.0
487,27,80,3.0,84.0,28.0,65.0,71.0,28.0,69.0,78.0,38.0,68.0,80.0,71.0,71.0,77.0,80.0,66.0,74.0,82.0,91.0,69.0,39.0,76.0,81.0,46.0,64.0,23.0,70.0,69.0,81.0,82.0,14.0,9.0,7.0,9.0,15.0
488,27,80,3.0,80.0,54.0,74.0,78.0,45.0,75.0,77.0,42.0,75.0,79.0,65.0,66.0,66.0,82.0,60.0,70.0,77.0,84.0,78.0,67.0,81.0,81.0,66.0,69.0,43.0,77.0,82.0,82.0,79.0,14.0,6.0,7.0,12.0,8.0
490,25,80,3.0,86.0,59.0,64.0,78.0,67.0,76.0,82.0,84.0,78.0,78.0,73.0,73.0,73.0,80.0,70.0,78.0,73.0,77.0,75.0,72.0,75.0,80.0,68.0,74.0,83.0,80.0,80.0,78.0,78.0,14.0,13.0,14.0,14.0,11.0
492,27,80,3.0,79.0,68.0,65.0,77.0,77.0,73.0,75.0,54.0,69.0,76.0,76.0,80.0,68.0,79.0,60.0,81.0,73.0,77.0,79.0,69.0,78.0,80.0,64.0,57.0,50.0,69.0,81.0,81.0,82.0,9.0,12.0,8.0,9.0,15.0
493,29,80,3.0,70.0,40.0,83.0,67.0,29.0,55.0,70.0,74.0,75.0,60.0,52.0,60.0,33.0,66.0,45.0,85.0,71.0,70.0,90.0,67.0,88.0,79.0,44.0,52.0,52.0,71.0,82.0,82.0,76.0,15.0,11.0,14.0,10.0,6.0
494,28,80,4.0,81.0,46.0,72.0,83.0,62.0,73.0,84.0,62.0,83.0,80.0,62.0,53.0,72.0,84.0,75.0,68.0,72.0,83.0,74.0,62.0,72.0,83.0,66.0,76.0,56.0,81.0,78.0,81.0,77.0,12.0,9.0,10.0,14.0,10.0
506,28,80,3.0,60.0,33.0,77.0,75.0,64.0,68.0,37.0,28.0,72.0,74.0,72.0,72.0,68.0,74.0,78.0,58.0,83.0,63.0,74.0,46.0,76.0,80.0,54.0,63.0,50.0,77.0,79.0,82.0,77.0,6.0,7.0,6.0,15.0,7.0
510,27,80,3.0,55.0,40.0,76.0,69.0,36.0,65.0,53.0,45.0,67.0,67.0,69.0,71.0,73.0,76.0,68.0,57.0,83.0,68.0,76.0,53.0,76.0,84.0,50.0,64.0,57.0,76.0,84.0,84.0,80.0,5.0,11.0,12.0,6.0,12.0
514,28,80,3.0,74.0,64.0,60.0,82.0,59.0,77.0,72.0,53.0,76.0,82.0,75.0,72.0,87.0,81.0,86.0,82.0,67.0,87.0,65.0,75.0,84.0,80.0,72.0,73.0,65.0,76.0,77.0,81.0,79.0,10.0,9.0,14.0,11.0,6.0
516,31,80,2.0,36.0,48.0,83.0,70.0,42.0,51.0,39.0,41.0,72.0,65.0,54.0,54.0,49.0,71.0,47.0,76.0,81.0,85.0,90.0,30.0,83.0,81.0,39.0,57.0,51.0,71.0,80.0,82.0,73.0,16.0,15.0,10.0,7.0,14.0
517,29,80,3.0,82.0,61.0,69.0,78.0,64.0,79.0,42.0,53.0,70.0,78.0,77.0,75.0,73.0,80.0,74.0,75.0,71.0,77.0,69.0,66.0,78.0,80.0,75.0,70.0,55.0,82.0,78.0,84.0,82.0,5.0,15.0,10.0,13.0,7.0
519,31,80,3.0,81.0,56.0,69.0,77.0,69.0,74.0,82.0,80.0,76.0,80.0,76.0,79.0,76.0,78.0,76.0,87.0,63.0,85.0,68.0,84.0,75.0,80.0,70.0,66.0,61.0,70.0,68.0,81.0,82.0,10.0,7.0,10.0,9.0,14.0
520,32,80,3.0,76.0,55.0,72.0,77.0,58.0,73.0,74.0,52.0,61.0,77.0,72.0,67.0,70.0,82.0,73.0,74.0,74.0,74.0,65.0,61.0,77.0,81.0,66.0,66.0,61.0,76.0,80.0,83.0,81.0,7.0,5.0,9.0,3.0,5.0
527,31,80,3.0,82.0,56.0,69.0,80.0,62.0,72.0,72.0,66.0,81.0,73.0,78.0,77.0,68.0,78.0,65.0,68.0,80.0,89.0,73.0,59.0,79.0,77.0,68.0,75.0,70.0,75.0,84.0,82.0,83.0,13.0,10.0,16.0,9.0,9.0
532,33,80,2.0,39.0,35.0,83.0,68.0,43.0,46.0,33.0,27.0,67.0,57.0,49.0,62.0,49.0,72.0,52.0,46.0,73.0,76.0,86.0,35.0,82.0,79.0,33.0,28.0,39.0,71.0,77.0,82.0,78.0,15.0,5.0,7.0,6.0,11.0
533,31,80,3.0,67.0,55.0,70.0,71.0,51.0,66.0,45.0,48.0,67.0,69.0,70.0,68.0,70.0,78.0,67.0,79.0,65.0,69.0,74.0,74.0,75.0,85.0,55.0,60.0,57.0,76.0,86.0,86.0,85.0,9.0,12.0,12.0,6.0,13.0
534,32,80,3.0,28.0,56.0,85.0,66.0,47.0,56.0,48.0,27.0,60.0,61.0,42.0,48.0,51.0,79.0,47.0,63.0,80.0,61.0,79.0,64.0,85.0,78.0,45.0,56.0,53.0,74.0,83.0,82.0,81.0,5.0,12.0,9.0,5.0,12.0
536,32,80,3.0,65.0,55.0,81.0,74.0,44.0,62.0,59.0,51.0,77.0,73.0,62.0,63.0,63.0,76.0,72.0,65.0,81.0,73.0,78.0,61.0,77.0,83.0,58.0,63.0,68.0,80.0,77.0,84.0,82.0,6.0,7.0,12.0,11.0,14.0
537,34,80,4.0,58.0,47.0,80.0,74.0,44.0,57.0,51.0,55.0,76.0,74.0,38.0,41.0,52.0,76.0,64.0,64.0,65.0,62.0,81.0,53.0,74.0,79.0,41.0,62.0,57.0,78.0,82.0,82.0,80.0,14.0,8.0,10.0,6.0,13.0
538,33,80,4.0,49.0,51.0,81.0,73.0,37.0,49.0,36.0,40.0,67.0,63.0,46.0,49.0,55.0,76.0,36.0,74.0,64.0,67.0,83.0,59.0,81.0,82.0,54.0,49.0,79.0,78.0,82.0,83.0,79.0,7.0,9.0,12.0,10.0,15.0
543,33,80,3.0,81.0,54.0,59.0,77.0,49.0,75.0,80.0,59.0,66.0,78.0,74.0,86.0,74.0,82.0,63.0,68.0,68.0,80.0,74.0,53.0,78.0,76.0,68.0,72.0,66.0,74.0,75.0,81.0,80.0,11.0,14.0,10.0,15.0,7.0
549,36,80,4.0,85.0,69.0,60.0,85.0,72.0,72.0,86.0,83.0,87.0,83.0,69.0,76.0,71.0,78.0,65.0,83.0,67.0,74.0,72.0,77.0,83.0,85.0,76.0,86.0,84.0,81.0,77.0,78.0,77.0,10.0,10.0,6.0,6.0,12.0
550,33,80,3.0,76.0,69.0,75.0,82.0,79.0,71.0,82.0,74.0,83.0,78.0,36.0,37.0,61.0,81.0,63.0,81.0,71.0,67.0,75.0,77.0,77.0,77.0,73.0,81.0,77.0,87.0,76.0,74.0,75.0,14.0,14.0,13.0,13.0,11.0
556,21,79,4.0,34.0,29.0,81.0,69.0,30.0,54.0,33.0,26.0,44.0,60.0,63.0,64.0,47.0,75.0,56.0,54.0,76.0,77.0,78.0,22.0,94.0,76.0,39.0,34.0,45.0,72.0,79.0,80.0,75.0,7.0,8.0,13.0,7.0,12.0
566,30,79,3.0,55.0,51.0,76.0,68.0,44.0,44.0,54.0,50.0,72.0,62.0,67.0,72.0,49.0,79.0,49.0,43.0,88.0,62.0,81.0,51.0,88.0,77.0,24.0,47.0,66.0,70.0,81.0,78.0,81.0,9.0,14.0,13.0,8.0,10.0
567,34,79,3.0,81.0,48.0,69.0,73.0,49.0,78.0,55.0,49.0,75.0,77.0,83.0,76.0,82.0,81.0,75.0,52.0,51.0,85.0,62.0,56.0,62.0,77.0,57.0,61.0,41.0,54.0,79.0,78.0,76.0,15.0,13.0,12.0,10.0,15.0
576,22,79,3.0,66.0,38.0,81.0,76.0,39.0,73.0,46.0,32.0,78.0,76.0,75.0,77.0,75.0,78.0,69.0,43.0,84.0,76.0,78.0,24.0,76.0,77.0,56.0,68.0,41.0,81.0,75.0,80.0,78.0,12.0,7.0,7.0,7.0,8.0
581,29,79,4.0,73.0,74.0,55.0,83.0,56.0,76.0,80.0,76.0,79.0,80.0,65.0,60.0,71.0,72.0,77.0,73.0,66.0,69.0,64.0,81.0,73.0,74.0,74.0,78.0,68.0,69.0,55.0,75.0,65.0,6.0,13.0,13.0,14.0,14.0
584,23,79,3.0,64.0,36.0,76.0,79.0,34.0,66.0,64.0,66.0,73.0,75.0,68.0,77.0,66.0,75.0,63.0,68.0,75.0,75.0,77.0,57.0,78.0,79.0,44.0,67.0,55.0,76.0,77.0,80.0,77.0,12.0,16.0,8.0,7.0,9.0
590,26,79,3.0,81.0,59.0,69.0,74.0,69.0,76.0,74.0,59.0,68.0,74.0,74.0,79.0,72.0,76.0,73.0,75.0,67.0,87.0,68.0,72.0,75.0,76.0,71.0,64.0,59.0,73.0,76.0,78.0,79.0,11.0,9.0,8.0,6.0,11.0
601,24,79,3.0,77.0,34.0,70.0,73.0,44.0,73.0,60.0,54.0,59.0,76.0,77.0,78.0,72.0,71.0,78.0,66.0,75.0,83.0,64.0,45.0,82.0,80.0,53.0,55.0,46.0,70.0,77.0,79.0,82.0,7.0,10.0,12.0,10.0,6.0
604,23,79,3.0,63.0,45.0,74.0,77.0,52.0,67.0,62.0,59.0,73.0,73.0,75.0,74.0,68.0,79.0,69.0,63.0,86.0,73.0,75.0,56.0,72.0,78.0,53.0,65.0,48.0,72.0,79.0,81.0,80.0,10.0,7.0,7.0,16.0,10.0
605,28,79,3.0,79.0,55.0,71.0,78.0,51.0,74.0,65.0,65.0,74.0,77.0,75.0,77.0,67.0,80.0,67.0,69.0,66.0,82.0,76.0,61.0,71.0,81.0,62.0,72.0,65.0,78.0,76.0,79.0,79.0,9.0,10.0,10.0,12.0,14.0
606,25,79,2.0,77.0,59.0,74.0,76.0,48.0,73.0,43.0,25.0,53.0,74.0,68.0,75.0,49.0,77.0,55.0,82.0,76.0,79.0,90.0,58.0,93.0,73.0,66.0,60.0,44.0,72.0,73.0,81.0,80.0,15.0,9.0,16.0,7.0,9.0
612,23,79,2.0,43.0,33.0,78.0,75.0,35.0,57.0,35.0,35.0,68.0,67.0,66.0,69.0,65.0,76.0,64.0,60.0,77.0,70.0,80.0,31.0,85.0,74.0,41.0,57.0,41.0,71.0,78.0,81.0,85.0,9.0,9.0,14.0,14.0,9.0
614,25,79,3.0,38.0,38.0,83.0,66.0,33.0,53.0,28.0,32.0,56.0,58.0,51.0,53.0,48.0,74.0,56.0,37.0,90.0,67.0,85.0,29.0,79.0,77.0,34.0,42.0,41.0,68.0,76.0,83.0,77.0,15.0,12.0,15.0,10.0,6.0
615,27,79,3.0,79.0,27.0,60.0,76.0,53.0,79.0,68.0,66.0,72.0,76.0,88.0,83.0,88.0,78.0,89.0,69.0,92.0,91.0,54.0,73.0,73.0,77.0,59.0,64.0,60.0,73.0,71.0,76.0,76.0,13.0,5.0,9.0,8.0,14.0
616,27,79,2.0,51.0,42.0,73.0,71.0,37.0,53.0,72.0,51.0,81.0,68.0,71.0,74.0,67.0,75.0,64.0,81.0,90.0,71.0,78.0,74.0,84.0,81.0,48.0,46.0,39.0,69.0,75.0,80.0,83.0,12.0,16.0,11.0,13.0,11.0
617,23,79,3.0,49.0,47.0,77.0,63.0,47.0,50.0,60.0,59.0,60.0,63.0,60.0,70.0,45.0,74.0,52.0,63.0,89.0,63.0,91.0,49.0,83.0,78.0,53.0,59.0,59.0,67.0,77.0,78.0,79.0,14.0,14.0,7.0,9.0,15.0
619,25,79,3.0,36.0,39.0,82.0,73.0,32.0,65.0,30.0,28.0,72.0,64.0,66.0,76.0,57.0,73.0,51.0,50.0,72.0,61.0,84.0,29.0,75.0,77.0,40.0,57.0,45.0,81.0,79.0,81.0,76.0,8.0,7.0,10.0,9.0,10.0
626,25,79,3.0,77.0,64.0,69.0,74.0,57.0,77.0,75.0,56.0,69.0,77.0,87.0,85.0,77.0,73.0,78.0,73.0,73.0,84.0,77.0,65.0,75.0,76.0,71.0,71.0,51.0,72.0,72.0,80.0,78.0,9.0,7.0,13.0,8.0,15.0
628,26,79,3.0,60.0,46.0,73.0,68.0,49.0,60.0,45.0,36.0,80.0,66.0,68.0,69.0,65.0,78.0,61.0,72.0,68.0,72.0,78.0,77.0,78.0,84.0,61.0,71.0,42.0,74.0,80.0,82.0,76.0,13.0,7.0,16.0,13.0,7.0
629,28,79,2.0,74.0,50.0,79.0,72.0,48.0,64.0,67.0,57.0,73.0,67.0,68.0,69.0,68.0,74.0,63.0,80.0,82.0,68.0,77.0,63.0,92.0,77.0,57.0,57.0,64.0,73.0,76.0,81.0,79.0,7.0,8.0,12.0,15.0,10.0
631,25,79,3.0,79.0,73.0,75.0,80.0,61.0,76.0,73.0,53.0,72.0,80.0,79.0,74.0,75.0,80.0,72.0,69.0,82.0,79.0,72.0,67.0,75.0,76.0,76.0,75.0,54.0,76.0,72.0,77.0,79.0,14.0,10.0,7.0,9.0,15.0
633,28,79,3.0,53.0,65.0,74.0,79.0,56.0,64.0,48.0,46.0,64.0,76.0,57.0,59.0,51.0,72.0,55.0,77.0,74.0,75.0,84.0,64.0,78.0,80.0,59.0,68.0,50.0,67.0,77.0,82.0,76.0,9.0,12.0,7.0,11.0,15.0
635,26,79,3.0,78.0,41.0,84.0,78.0,36.0,64.0,67.0,49.0,73.0,73.0,65.0,66.0,77.0,76.0,65.0,52.0,82.0,69.0,74.0,49.0,69.0,80.0,67.0,68.0,35.0,74.0,78.0,79.0,84.0,15.0,16.0,9.0,10.0,14.0
636,25,79,4.0,78.0,62.0,72.0,79.0,42.0,77.0,77.0,73.0,73.0,78.0,78.0,79.0,70.0,75.0,69.0,69.0,83.0,91.0,75.0,68.0,76.0,75.0,75.0,69.0,43.0,75.0,72.0,76.0,77.0,10.0,16.0,9.0,12.0,7.0
645,26,79,4.0,74.0,61.0,69.0,77.0,72.0,73.0,76.0,76.0,69.0,79.0,73.0,76.0,70.0,79.0,65.0,85.0,74.0,82.0,76.0,74.0,75.0,81.0,75.0,64.0,67.0,69.0,78.0,77.0,78.0,14.0,5.0,15.0,14.0,5.0
649,27,79,4.0,45.0,50.0,72.0,77.0,40.0,66.0,42.0,43.0,79.0,76.0,65.0,63.0,67.0,78.0,65.0,65.0,73.0,76.0,76.0,62.0,78.0,81.0,60.0,74.0,50.0,80.0,83.0,80.0,75.0,8.0,13.0,11.0,15.0,15.0
652,30,79,4.0,83.0,72.0,65.0,78.0,68.0,81.0,80.0,61.0,70.0,80.0,77.0,78.0,76.0,79.0,74.0,78.0,76.0,85.0,70.0,81.0,74.0,76.0,75.0,77.0,83.0,76.0,70.0,72.0,68.0,12.0,10.0,13.0,6.0,14.0
654,26,79,3.0,60.0,44.0,78.0,73.0,49.0,59.0,38.0,35.0,67.0,64.0,54.0,59.0,52.0,77.0,59.0,68.0,82.0,64.0,79.0,59.0,86.0,80.0,42.0,54.0,55.0,68.0,76.0,81.0,82.0,10.0,8.0,6.0,16.0,11.0
657,27,79,3.0,40.0,48.0,82.0,64.0,40.0,54.0,46.0,25.0,58.0,66.0,52.0,52.0,34.0,77.0,48.0,54.0,84.0,55.0,77.0,50.0,82.0,80.0,50.0,22.0,35.0,72.0,78.0,82.0,78.0,7.0,9.0,13.0,10.0,15.0
658,30,79,3.0,80.0,53.0,68.0,79.0,38.0,69.0,67.0,59.0,65.0,78.0,79.0,81.0,76.0,69.0,78.0,75.0,73.0,78.0,63.0,62.0,85.0,80.0,66.0,57.0,56.0,69.0,76.0,78.0,79.0,10.0,11.0,16.0,10.0,14.0
665,27,79,2.0,78.0,54.0,68.0,75.0,45.0,76.0,64.0,39.0,66.0,78.0,77.0,78.0,79.0,75.0,75.0,74.0,69.0,76.0,67.0,69.0,76.0,79.0,72.0,64.0,46.0,75.0,78.0,81.0,82.0,10.0,11.0,13.0,15.0,7.0
667,29,79,3.0,77.0,59.0,59.0,75.0,57.0,75.0,77.0,53.0,69.0,78.0,79.0,89.0,76.0,80.0,74.0,73.0,78.0,93.0,73.0,56.0,77.0,76.0,78.0,66.0,55.0,75.0,69.0,76.0,75.0,8.0,6.0,13.0,15.0,9.0
668,28,79,3.0,63.0,30.0,79.0,63.0,29.0,63.0,45.0,31.0,61.0,65.0,62.0,63.0,63.0,75.0,70.0,60.0,93.0,70.0,82.0,39.0,82.0,79.0,38.0,60.0,36.0,74.0,79.0,81.0,80.0,15.0,7.0,12.0,10.0,14.0
669,27,79,3.0,77.0,53.0,64.0,77.0,59.0,80.0,77.0,51.0,70.0,78.0,84.0,78.0,79.0,80.0,83.0,72.0,82.0,82.0,73.0,62.0,85.0,79.0,79.0,72.0,58.0,76.0,73.0,77.0,77.0,14.0,7.0,6.0,12.0,8.0
